Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
6280000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Various pirates,0000,2400,E,,Unidentified relay,irr,Europe,,,Unidentified,EiBi
6290000,,Various pirates,0000,2400,E,,Unidentified relay,irr,Europe,,,Unidentified,EiBi
6300000,,Various pirates,0000,2400,E,,Unidentified relay,irr,Europe,,,Unidentified,EiBi
6312000,,VFF Iqaluit Radio,0000,2400,Teletype,,Canada,,North Americas,,,Canada,EiBi
6314000,,NMF NAVTEX Boston MA,0140,0150,,,USA,,Eastern North America,,,USA,EiBi
6315500,,XSV Tianjin Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6316500,,XSV Tianjin Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6321500,,SVO Olimpia Radio,0000,2400,Morse,,Greece,,South Europe,,,Greece,EiBi
6326000,,XSG Shanghai Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6328500,,RBW Murmansk Meteo Fax,0330,0355,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1030,1055,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1330,1355,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1445,1510,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,2000,2025,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6340200,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340500,,NMF Fax Boston MA,0230,0505,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,0745,1040,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,1400,1600,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,1720,2251,,,USA,,Eastern North America,,,USA,EiBi
6370000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,China,,,China,EiBi
6370000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1500,1600,CA,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6370000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6433000,,S11a Polish Spy Numbers,0830,0840,R,,Poland,SaSu,,,,Poland,EiBi
6433000,,S11a Polish Spy Numbers,0830,0840,R,,Poland,SaSu,,,,Poland,EiBi
6480000,,S11a Polish Spy Numbers,0915,0925,R,,Poland,"Mo,Fr",,,,Poland,EiBi
6480000,,S11a Polish Spy Numbers,0915,0925,R,,Poland,"Mo,Fr",,,,Poland,EiBi
6484500,,XSV Tianjin Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6487000,,NSS US Navy,0000,2400,Teletype,,USA,,North Americas,,,USA,EiBi
6496400,,CFH Halifax Radio,1000,2200,Teletype,,Canada,,North Americas,,,Canada,EiBi
6496400,,CFH Halifax Radio,2200,1000,Teletype,,Canada,,North Americas,,,Canada,EiBi
6501000,,NOJ USCG Kodiak,0203,0300,E,,Alaska,,Western North America,,,Alaska,EiBi
6501000,,NOJ USCG Kodiak,1645,1745,E,,Alaska,,Western North America,,,Alaska,EiBi
6501000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6501000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6501000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6501000,,NRV USCG Guam,0930,1015,E,,Guam,,West Oceania,,,Guam,EiBi
6501000,,NRV USCG Guam,1530,1615,E,,Guam,,West Oceania,,,Guam,EiBi
6501000,,NMO USCG Honolulu,0600,0635,E,,Hawaii,,Oceania,,,Hawaii,EiBi
6501000,,NMO USCG Honolulu,1200,1235,E,,Hawaii,,Oceania,,,Hawaii,EiBi
6501000,,NMN USCG Chesapeake,0330,0430,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,0515,0615,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,0930,1030,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,1115,1215,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,1530,1630,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,2130,2156,E,,USA,,North Americas,,,USA,EiBi
6501000,,NMN USCG Chesapeake,2315,0015,E,,USA,,North Americas,,,USA,EiBi
6507000,,VMC Charleville QL,0800,2100,E,,Australia,,Australia,,,Australia,EiBi
6507000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6507000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6507000,,VFF Iqaluit Radio,0110,0130,E,,Canada,,Eastern North America,,,Canada,EiBi
6510000,,XSQ Guangzhou Radio,0000,2400,M,,China,,Far East,,,China,EiBi
6510000,,TAH Turk Radio Istanbul,0000,2400,E,,Turkey,,Middle East,,,Turkey,EiBi
6516000,,Romaradio IAR,0000,2400,I,,Italy,,South Europe,,,Italy,EiBi
6529000,,Canarias HFDL (ID17),0000,2400,HFDL,,Canary Islands,,West Africa,,,Canary Islands,EiBi
6532000,,Shannon HFDL (ID7),0000,2400,HFDL,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6532000,,San Francisco Radio CWP,0000,2400,E,,Guam relay,,West Oceania,,,USA,EiBi
6532000,,San Francisco Radio CWP,0000,2400,E,,Hawaii relay,,West Oceania,,,USA,EiBi
6535000,,Santa Maria Radio,0000,2400,E,,Azores,,North Atlantic Ocean,,,Azores,EiBi
6535000,,Auckland HFDL (ID5),0000,2400,HFDL,,New Zealand,,South Oceania,,,New Zealand,EiBi
6535000,,Dakar Radio,0000,2400,E,,Senegal,,West Africa,,,Senegal,EiBi
6535000,,Hat Yai HFDL (ID6),0000,2400,HFDL,,Thailand,,South East Asia,,,Thailand,EiBi
6547000,,Shannon Aeradio J,0000,2400,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6550000,,Shannon Aeradio I,0000,2400,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6556000,,Kolkata Radio,0000,2400,E,,India,,South Asia,,,India,EiBi
6556000,,Shannon Aeradio H,0000,2400,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6559000,,San Francisco HFDL(ID1),0000,2400,HFDL,,USA,,Western North America,,,USA,EiBi
6565000,,Moloka'i HFDL (ID2),0000,2400,HFDL,,Hawaii,,Oceania,,,Hawaii,EiBi
6577000,,Piarco Radio CAR-B,0000,2400,E,,Trinidad and Tobago,,Caribbean,,,Trinidad and Tobago,EiBi
6577000,,New York Radio,0000,2400,E,,USA,,Caribbean,,,USA,EiBi
6586000,,New York Radio,0000,2400,E,,USA,,Caribbean,,,USA,EiBi
6589000,,Albrook HFDL (ID11),0000,2400,HFDL,,Panama,,Central Americas,,,Panama,EiBi
6595000,,Shannon Aeradio I,0000,2400,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6607000,,4XZ Israeli Navy Haifa,0000,2400,Morse,,Israel,,,,,Israel,EiBi
6617000,,"Rostov Volmet x25,55",0000,2400,R,,Russian Federation,,CIS (Former Soviet Union),,,Russian Federation,EiBi
6617000,,"StPeterbg Volmet x05,35",0000,2400,R,,Russian Federation,,CIS (Former Soviet Union),,,Russian Federation,EiBi
6619000,,Seoul Muan HFDL (ID10),0000,2400,HFDL,,South Korea,,Far East,,,South Korea,EiBi
6622000,,Gander Radio F,0000,2400,E,,Canada,,North Atlantic Ocean,,,Canada,EiBi
6622000,,Shannon Aeradio F,1000,1800,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6628000,,Santa Maria Radio E,0000,2400,E,,Azores,,North Atlantic Ocean,,,Azores,EiBi
6628000,,Santa Cruz HFDL (ID13),0000,2400,HFDL,,Bolivia,,South Americas,,,Bolivia,EiBi
6628000,,New York Radio,0000,2400,E,,USA,,North Atlantic Ocean,,,USA,EiBi
6640000,,New York Radio,0000,2400,E,,USA,,North Atlantic Ocean,,,USA,EiBi
6640000,,San Francisco R. LDOC,0000,2400,E,,USA,,Oceania,,,USA,EiBi
6646000,,Barrow HFDL (ID9),0000,2400,HFDL,,Alaska,,North Oceania,,,Alaska,EiBi
6646000,,Al Muharraq HFDL (ID15),0000,2400,HFDL,,Bahrain,,Middle East,,,Bahrain,EiBi
6652000,,Agana Guam HFDL (ID16),0000,2400,HFDL,,Guam,,West Oceania,,,Guam,EiBi
6655000,,San Francisco Radio NP,0000,2400,E,,Alaska relay,,North Oceania,,,USA,EiBi
6655000,,San Francisco Radio NP,0000,2400,E,,Hawaii relay,,North Oceania,,,USA,EiBi
6661000,,Mumbai Radio,0000,2400,E,,India,,South Asia,,,India,EiBi
6661000,,Riverhead HFDL (ID4),0000,2400,HFDL,,USA,,Eastern North America,,,USA,EiBi
6667000,,Santa Maria Radio H,0000,2400,E,,Azores,,North Atlantic Ocean,,,Azores,EiBi
6667000,,Shannon Aeradio H,0000,2400,E,,Ireland,,North Atlantic Ocean,,,Ireland,EiBi
6673000,,San Francisco Radio CEP,0000,2400,E,,USA,,East Oceania,,,USA,EiBi
6676000,,"Australia Volmet x00,30",0000,2400,E,,Australia,,Oceania,,,Australia,EiBi
6676000,,"Kolkata Volmet x05,x35",0305,1240,E,,India,,South Asia,,,India,EiBi
6676000,,"Mumbai Volmet x25,x55",0000,2400,E,,India,,South Asia,,,India,EiBi
6676000,,"Karachi Volmet x15,x45",0000,2400,E,,Pakistan,,South Asia,,,Pakistan,EiBi
6676000,,"SingaporeVolmet x20,x50",1250,2225,E,,Singapore,,South Asia,,,Singapore,EiBi
6676000,,"Bangkok Volmet x10,x40",0000,2400,E,,Thailand,,South Asia,,,Thailand,EiBi
6679000,,"Hongkong Volmet x15,x45",0000,2400,E,,Hong Kong,,Far East,,,Hong Kong,EiBi
6679000,,"Tokyo Volmet x10,x40",0000,2400,E,,Japan,,Far East,,,Japan,EiBi
6679000,,"Auckland Volmet x20,x50",0000,2400,E,,New Zealand,,Far East,,,New Zealand,EiBi
6685000,,AF Transport Davlenie,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Kasta,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Klarnetist,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Korsar,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Magnetron,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Polis,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6685000,,AF Transport Proselok,0000,2400,R,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6693000,,"Novosibir Volmet x07,37",0000,2400,R,,Russian Federation,,CIS (Former Soviet Union),,,Russian Federation,EiBi
6693000,,"Samara Volmet x15,45",0000,2400,R,,Russian Federation,,CIS (Former Soviet Union),,,Russian Federation,EiBi
6712000,,Reykjavik HFDL (ID3),0000,2400,HFDL,,Iceland,,North Atlantic Ocean,,,Iceland,EiBi
6730000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6730000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6754000,,Trenton Volmet,0130,1100,E,,Canada,,North Americas,,,Canada,EiBi
6765100,,Bangkok Meterolog.Radio,0000,0200,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,0300,0500,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,0600,0800,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,0900,1100,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,1200,1400,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,1500,1700,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,1800,2000,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6765100,,Bangkok Meterolog.Radio,2100,2300,"E,T",,Thailand,,South East Asia,,,Thailand,EiBi
6792000,,E06 Russian Spy Numbers,1300,1310,E,,Russian Federation,Sa,Russian Federation,,,Russian Federation,EiBi
6804000,,E11 Polish Spy Numbers,0700,0710,E,,Poland,"Tu,Fr",,,,Poland,EiBi
6807000,,E11 Polish Spy Numbers,0820,0830,E,,Poland,"Th,Fr",,,,Poland,EiBi
6807000,,E11 Polish Spy Numbers,0820,0830,E,,Poland,"Th,Fr",,,,Poland,EiBi
6814000,,S11a Polish Spy Numbers,0915,0925,R,,Poland,"Mo,Fr",,,,Poland,EiBi
6831000,,NAU US Navy,0000,2400,Teletype,,Puerto Rico,,North Americas,,,Puerto Rico,EiBi
6849000,,E11 Polish Spy Numbers,1815,1825,E,,Poland,"Fr,Su",,,,Poland,EiBi
6849000,,E11 Polish Spy Numbers,1900,1910,E,,Poland,"Mo,Th",,,,Poland,EiBi
6850000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,Far East,,,China,EiBi
6850000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6850000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6870000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6880000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6900000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,Far East,,,China,EiBi
6900000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1500,1600,CA,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6900000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6905000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6910000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6911000,,Stalingrad clock,0000,2400,Time Signal,,Russian Federation,,East Europe,,,Russian Federation,EiBi
6915000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6915100,,VCO Sydney Meteo Fax,1121,1200,,,Canada,,Eastern North America,,,Canada,EiBi
6915100,,VCO Sydney Meteo Fax,1741,1800,,,Canada,,Eastern North America,,,Canada,EiBi
6920000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6923000,,E11 Polish Spy Numbers,0930,0940,E,,Poland,"We,Th",,,,Poland,EiBi
6923000,,E11 Polish Spy Numbers,1715,1725,E,,Poland,"We,Fr",,,,Poland,EiBi
6923000,,E11 Polish Spy Numbers,1715,1725,E,,Poland,"We,Fr",,,,Poland,EiBi
6925000,,RCW Compañía Worldwide,2000,0100,S,,Chile,,Chile,,,Chile,EiBi
6925000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6930000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6931000,,Indy Radio,0000,2400,S,,Spain,irr,Europe,,,Spain,EiBi
6935000,,AD149 AM (Pirate),2200,0200,S,,Argentina,irr,South Americas,,,Argentina,EiBi
6935000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6940000,,E11 Polish Spy Numbers,0930,0940,E,,Poland,"We,Th",,,,Poland,EiBi
6940000,,E11 Polish Spy Numbers,0930,0940,E,,Poland,"We,Th",,,,Poland,EiBi
6940000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6945000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6950000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6955000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6960000,,Ballsmacker Radio,0100,0330,E,,USA,Sa,Eastern North America,,,USA,EiBi
6960000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6965000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6970000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6970100,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6970100,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6975000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6980000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6985000,,Various pirates,0000,2400,E,,USA,irr,North Americas,,,USA,EiBi
6986000,,E11 Polish Spy Numbers,0820,0830,E,,Poland,"Th,Fr",,,,Poland,EiBi
7038500,,OK0EU Beacon D,0000,2400,Morse,,Czech Republic,,Europe,,,Czech Republic,EiBi
7038500,,OK0EU Beacon M,0000,2400,Morse,,Czech Republic,,Europe,,,Czech Republic,EiBi
7038500,,OK0EU Beacon U,0000,2400,Morse,,Czech Republic,,Europe,,,Czech Republic,EiBi
7038700,,Channel Marker D,0000,2400,Morse,,Russian Federation,,East Europe,,,Russian Federation,EiBi
7038800,,Channel Marker P,0000,2400,Morse,,Russian Federation,,Russian Federation,,,Russian Federation,EiBi
7038900,,Channel Marker S,0000,2400,Morse,,Russian Federation,,Russian Federation,,,Russian Federation,EiBi
7039000,,Channel Marker C,0000,2400,Morse,,Russian Federation,,Russian Federation,,,Russian Federation,EiBi
7039100,,Channel Marker A,0000,2400,Morse,,Russian Federation,,Russian Federation,,,Russian Federation,EiBi
7039200,,Channel Marker F,0000,2400,Morse,,Russian Federation,,Far East,,,Russian Federation,EiBi
7039300,,Channel Marker K,0000,2400,Morse,,Russian Federation,,Far East,,,Russian Federation,EiBi
7039400,,OK0EPB Pendulum,0000,2400,Time Signal,,Czech Republic,,Europe,,,Czech Republic,EiBi
7039400,,Channel Marker M,0000,2400,Morse,,Russian Federation,,Far East,,,Russian Federation,EiBi
7123000,,IRTS Radio News Service,1000,1030,E,,Ireland,Su,Ireland,,,Ireland,EiBi
7200000,,New Korea Hope Bcing,1400,1430,K,,Taiwan relay,246,North Korea,,,South Korea,EiBi
7200000,,RBS V.o.Korean Revival,1400,1428,K,,Taiwan relay,357,North Korea,,,USA,EiBi
7203000,,RRI Programa Tiga (3),0900,0100,IN,,Indonesia,,South East Asia,,,Indonesia,EiBi
7205000,,China Radio Int.,1900,2000,P,,China,,South Africa,,,China,EiBi
7205000,,China Radio Int.,2000,2100,M,,China,,South Africa,,,China,EiBi
7205000,,China Radio Int.,2100,2200,E,,China,,South Africa,,,China,EiBi
7205000,,PBS Xinjiang,1225,1800,UI,,China,,China,,,China,EiBi
7205000,,PBS Xinjiang,1400,1800,UI,,China,,China,,,China,EiBi
7205000,,PBS Xinjiang,2300,0200,UI,,China,,China,,,China,EiBi
7205000,,PBS Xinjiang,2310,0300,UI,,China,,China,,,China,EiBi
7205000,AM,Sudan National Broadcasting Corporation,03:00,19:00,Standard Arabic,Al-Fatihab,Sudan,1234567,,100,210,Sudan,HFCC
7205000,AM,Radio Republic of Indonesia,10:00,23:00,Indonesian,Djakarta,Indonesia,1234567,,1,90,Indonesia,HFCC
