Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
6040000,,CNR 2 China Business R.,2055,0030,M,,China,,China,,,China,EiBi
6040000,,PBS Nei Menggu,0600,0950,MO,,China,We-Mo,China,,,China,EiBi
6040000,,PBS Nei Menggu,0950,1605,MO,,China,,China,,,China,EiBi
6040000,,PBS Nei Menggu,2150,0600,MO,,China,,China,,,China,EiBi
6040000,,Radio Delta Int.,0700,1600,NL,,The Netherlands,,Europe,,,The Netherlands,EiBi
6040000,,Voice of Turkey,0400,0600,TU,,Turkey,,Middle East,,,Turkey,EiBi
6040000,AM,Telediffusion d'Algerie,00:00,01:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Telediffusion d'Algerie,01:00,02:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Telediffusion d'Algerie,02:00,03:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Telediffusion d'Algerie,03:00,04:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Telediffusion d'Algerie,04:00,05:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Turkish Radio-TV Corp,04:00,06:00,Turkish,Emirler,Turkey,1234567,,250,138,Turkey,HFCC
6040000,AM,Telediffusion d'Algerie,05:00,06:00,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
6040000,AM,Radio Delta International,06:00,16:00,Dutch,Elburg,Netherlands,1234567,,5,0,Netherlands,HFCC
6040000,AM,Japan International Communications,13:00,14:00,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6040000,AM,China Radio International,14:00,15:00,Standard Chinese,Xian,China,1234567,,500,190,China,HFCC
6040000,AM,Japan International Communications,17:00,18:00,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6040000,AM,Japan International Communications,19:50,20:50,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6040000,AM,China National Radio,20:55,23:00,Chinese,Beijing,China,1234567,,150,180,China,HFCC
6040000,AM,China National Radio,21:50,16:05,Mongolian,Huhhot,China,1234567,,50,263,China,HFCC
6040000,AM,PBS Nei Menggu,0000,0300,Mongolian,Hohhot 839,,smtwtfs,,,,,Aoki
6040000,AM,PBS Nei Menggu (CNR8),0300,0400,Mongolian,Hohhot 839,,smtwtfs,,,,,Aoki
6040000,AM,PBS Nei Menggu,0400,0600,Mongolian,Hohhot 839,,smtwtfs,,,,,Aoki
6040000,AM,Ifrikya FM,0500,0600,Arabic,Ouargla / Ourgla,,smtwtfs,WAf,,,,EiBi
6040000,AM,R.Algerienne,0500,0600,Arabic,Ourgla,,smtwtfs,"46,37SW",,,,HFCC
6040000,AM,PBS Nei Menggu,0600,0950,Mongolian,Hohhot 839,,sm.wtfs,,,,,Aoki
6040000,AM,PBS Nei Menggu,0600,0950,Mongolian,Hohhot,,smtwtfs,CHN,,,,EiBi
6040000,AM,CNR,0900,1505,Korean,Beijing,,smtwtfs,"33S,44NE",,,,HFCC
6040000,AM,CNR 8,0900,1400,Korean,Beijing 491,,smtwtfs,,,,,Aoki
6040000,AM,CNR 8,0900,1505,Korean,Beijing-Matoucun 572,,smtwtfs,CHN,,,,EiBi
6040000,AM,PBS Nei Menggu,0950,1605,Mongolian,Hohhot 839,,smtwtfs,,,,,Aoki
6040000,AM,PBS Nei Menggu,0950,1605,Mongolian,Hohhot,,smtwtfs,CHN,,,,EiBi
6040000,AM,CNR 8,1400,1505,Chinese,Beijing 491,,smtwtfs,,,,,Aoki
6040000,AM,China Radio Intl,1600,1700,Russian,Urumqi (Xinjiang),,smtwtfs,EEu,,,,EiBi
6040000,AM,China Radio Intl,1600,1757,Russian,Urumqi Hutubi 201,,smtwtfs,,,,,Aoki
6040000,AM,CRI,1600,1700,Russian,Urumqi,,smtwtfs,"29,30",,,,HFCC
6040000,AM,VoIRI,1653,1720,Pashto,Zahedan,,smtwtfs,,,,,Aoki
6040000,AM,China Radio Intl,1700,1800,Russian,Urumqi (Xinjiang),,smtwtfs,EEu,,,,EiBi
6040000,AM,CRI,1700,1800,Russian,Urumqi,,smtwtfs,"29,30",,,,HFCC
6040000,AM,KBS World R.,1800,1900,Russian,Woofferton,,smtwtfs,,,,,Aoki
6040000,AM,KBS World R.,1800,1900,Russian,Woofferton,,smtwtfs,EEu,,,,EiBi
6040000,AM,KBS World Radio,1800,1900,Russian,Woofferton,,smtwtfs,"29N,29SE",,,,HFCC
6040000,DRM,TDF,1900,2000,French,Issoudun,,smtwtfs,"17,18SW,27N",,,,HFCC
6040000,DRM,TDF,1900,2000,French,Issoudun,,smtwtfs,27W,,,,HFCC
6040000,DRM,TDF,1900,2000,French,Issoudun,,smtwtfs,"27SE,28SW,37NE",,,,HFCC
6040000,DRM,TDF,1900,2000,French,Issoudun,,smtwtfs,85,,,,HFCC
6040000,AM,TDF DIGITAL,1900,2000,French,F-i,,irr,SEu,,,,EiBi
6040000,AM,CNR,2055,0030,Chinese,Beijing,,smtwtfs,44S,,,,HFCC
6040000,AM,CNR 2 China Bus.R.,2055,0030,Mandarin,Beijing-Matoucun 572,,smtwtfs,CHN,,,,EiBi
6040000,AM,CNR 2-China Business Radio,2055,0030,Chinese,Beijing 491,,smtwtfs,,,,,Aoki
6040000,AM,CNR,2150,1605,Mongolian,Huhhot,,smtwtfs,43NW,,,,HFCC
6040000,AM,PBS Nei Menggu,2150,0600,Mongolian,Hohhot,,smtwtfs,CHN,,,,EiBi
6040000,AM,PBS Nei Menggu,2150,2400,Mongolian,Hohhot 839,,smtwtfs,,,,,Aoki
6045000,AM,Telstar Radio,1000,1400,English/German,Nauen,Germany,1234567,,100,233,TSR b25 MBR,Aoki
6045000,AM,Shiokaze (Sea-breeze),1405,1435,Japanese,Ibaragi-Koga-Yamata,Japan,1234567,,300,290,_JSR b25 Feb.18,Aoki
6045000,AM,Radio 60!,1100,1400,English/German,Nauen,Germany,1234567,,100,233,RSZ b25 MBR,Aoki
6045000,AM,Furusato no kaze,1600,1628,Japanese,Tamsui District,Taiwan,1234567,,300,352,_JCI b25 ENC,Aoki
6045000,,Furusato no Kaze,1600,1630,J,,Taiwan relay,,North Korea,,,Clandestine stations,EiBi
6045000,,Shiokaze,1405,1435,J,,Japan,,North Korea,,,Japan,EiBi
6045000,AM,Media Broadcast GmbH,08:00,09:00,Dutch / English,Nauen,Germany,1234567,,125,240,Germany,HFCC
6045000,AM,Media Broadcast GmbH,10:00,14:00,Multiple languages,Nauen,Germany,1234567,,100,233,Germany,HFCC
6045000,AM,Radio Russia,20:00,21:30,Russian,Moskva,Russia,1234567,,250,240,Russia,HFCC
6045000,AM,Media Broadcast,0900,1000,Dutch/English,Nauen,,s......,"27E,28",,,,HFCC
6045000,AM,R.700,0900,1000,Multiple,Nauen,,s......,"27E,28",,,,HFCC
6045000,AM,Various Stations,0900,1400,?,Nauen,,irr,Eu,,,,EiBi
6045000,AM,Media Broadcast,1000,1400,Multiple,Nauen,,smtwtfs,"27E,28",,,,HFCC
6045000,AM,Telstar Radio,1000,1400,English/German,Nauen,,smtwtfs,,,,,Aoki
6045000,AM,Media Broadcast,1100,1400,Multiple,Nauen,,smtwtfs,"27E,28",,,,HFCC
6045000,AM,Radio 60,1100,1400,?,Nauen,,irr,Eu,,,,EiBi
6045000,AM,Radio 60!,1100,1400,English/German,Nauen,,smtwtfs,,,,,Aoki
6045000,AM,Japan Intl Comm.,1400,1600,Multiple,Yamata,,smtwtfs,"43N,44",,,,HFCC
6045000,AM,Shiokaze,1405,1435,Japanese,Yamata,,smtwtfs,KRE,,,,EiBi
6045000,AM,SHIOKAZE (Sea-breeze),1405,1435,Japanese,Ibaragi-Koga-Yamata,,smtwtfs,,,,,Aoki
6045000,AM,Encompass Digital Media Svcs,1600,1630,Japanese,Taipei,,smtwtfs,44NE,,,,HFCC
6045000,AM,Furusato no Kaze,1600,1630,Japanese,Tamsui District,,smtwtfs,,,,,Aoki
6045000,AM,Furusato no Kaze,1600,1630,Japanese,Danshui/Tanshui/Tamsui (Taipei prov),,smtwtfs,KRE,,,,EiBi
6048000,AM,North Korean Jamming,0250,0005,Noise jamming,Kujang,North Korea,1234567,,200,,\NKSuperJamming,Aoki
6050000,AM,VOICE OF TURKEY,1930,2026,English,Emirler,Turkey,1234567,,500,310,TRT b25,Aoki
6050000,AM,Radio ELWA,0530,1000,English/Vanc.,Monrovia,Liberia,1234567,,1,ND,ELWA,Aoki
6050000,AM,Radio ELWA,1700,2230,English/Vanc.,Monrovia,Liberia,1234567,,1,ND,ELWA,Aoki
6050000,AM,PBS Xizang (CNR1),2230,2300,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,"CTB b25//4820,5935,7240,",Aoki
6050000,AM,PBS Xizang (CNR1),0400,0500,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang (CNR1),1030,1100,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,2000,2230,Chinese,Lhasa-Baiding 602,TIB,12.4567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,2100,2230,Chinese,Lhasa-Baiding 602,TIB,3,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,2300,0400,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,0500,0600,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,0600,1000,Chinese,Lhasa-Baiding 602,TIB,12.4567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,1000,1030,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,PBS Xizang,1100,1800,Chinese,Lhasa-Baiding 602,TIB,1234567,,100,290,CTB b25,Aoki
6050000,AM,HCJB QUITO,0000,0030,Cofan,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0000,0030,Cofan,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0030,0100,Waorani,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0030,0100,Waorani,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0100,0130,Spanish,Pico Pichincha,Ecuador,..34567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0100,0130,Spanish,Pico Pichincha,Ecuador,..34567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0100,0235,Quechua,Pico Pichincha,Ecuador,12,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0100,0235,Quechua,Pico Pichincha,Ecuador,12,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0130,0235,Quechua,Pico Pichincha,Ecuador,..34567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0130,0235,Quechua,Pico Pichincha,Ecuador,..34567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0235,0500,Spanish,Pico Pichincha,Ecuador,12,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0235,0500,Spanish,Pico Pichincha,Ecuador,12,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0925,1100,Quechua,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,0925,1100,Quechua,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,1100,1400,Spanish,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,1100,1400,Spanish,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2100,2130,Spanish,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2100,2130,Spanish,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2130,2200,Cha'palaa,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2130,2200,Cha'palaa,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2200,2330,Quechua,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2200,2330,Quechua,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2330,2400,Shuar,Pico Pichincha,Ecuador,1234567,,10,18,HCJ a23,Aoki
6050000,AM,HCJB QUITO,2330,2400,Tachelhit,Pico Pichincha,Ecuador,1234567,,10,172,HCJ a23,Aoki
6050000,AM,CHINA RADIO INTERNATIONAL,1200,1300,Mongolian,Huhhot 694,China,1234567,,100,345,CRI b25,Aoki
6050000,AM,CHINA RADIO INTERNATIONAL,1300,1400,Russian,Huhhot 694,China,1234567,,100,345,CRI b25,Aoki
6050000,,China Radio Int.,1200,1300,MO,,China,,Mongolia,,,China,EiBi
6050000,,China Radio Int.,1300,1400,R,,China,,Siberia,,,China,EiBi
6050000,,Xizang RTV,0300,0600,M,,China,,China,,,China,EiBi
6050000,,Xizang RTV,0600,0900,M,,China,We-Mo,China,,,China,EiBi
6050000,,Xizang RTV,0900,1000,M,,China,We-Mo,China,,,China,EiBi
6050000,,Xizang RTV,1000,1800,M,,China,,China,,,China,EiBi
6050000,,Xizang RTV,2000,2100,M,,China,We-Mo,China,,,China,EiBi
6050000,,Xizang RTV,2100,0300,M,,China,,China,,,China,EiBi
6050000,,HCJB Voice of Andes,0000,0030,COF,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0030,0100,WAO,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0100,0130,Q,,Ecuador,Su-Mo,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0100,0130,S,,Ecuador,Tu-Sa,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0130,0235,Q,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0235,0500,S,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,0923,1100,Q,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,1100,1403,S,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,2100,2130,S,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,2130,2200,CHA,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,2200,2330,Q,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,HCJB Voice of Andes,2330,2400,SUA,,Ecuador,,South Americas,,,Ecuador,EiBi
6050000,,ELWA Radio,0555,1000,E,,Liberia,,West Africa,,,Liberia,EiBi
6050000,,ELWA Radio,1700,2232,E,,Liberia,,West Africa,,,Liberia,EiBi
6050000,AM,China Radio International,12:00,13:00,Mongolian,Huhhot,China,1234567,,100,345,China,HFCC
6050000,AM,China Radio International,13:00,14:00,Russian,Huhhot,China,1234567,,100,345,China,HFCC
6050000,AM,Ministry of Information - State of Kuwait,16:00,21:00,Arabic,KABD,Kuwait,1234567,,100,0,Kuwait,HFCC
6050000,AM,China National Radio,20:00,18:00,Chinese,Lhasa,China,1234567,,100,290,China,HFCC
6050000,AM,HCJB Quito,0000,0030,Cofan,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,0000,0030,Cofan,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,0000,0030,Cofan,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,0030,0100,Waorani,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,0030,0100,Waorani,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,0030,0100,Waodani,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,0100,0130,Spanish,Pico Pichincha,,..twtfs,,,,,Aoki
6050000,AM,HCJB Quito,0100,0130,Spanish,Pico Pichincha,,..twtfs,,,,,Aoki
6050000,AM,HCJB Quito,0100,0235,Quechua,Pico Pichincha,,sm.....,,,,,Aoki
6050000,AM,HCJB Quito,0100,0235,Quechua,Pico Pichincha,,sm.....,,,,,Aoki
6050000,AM,HCJB V.of Andes,0100,0130,Quechua,Pico Pichincha,,sm.....,SAm,,,,EiBi
6050000,AM,HCJB V.of Andes,0100,0130,Spanish,Pico Pichincha,,..twtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,0130,0235,Quechua,Pico Pichincha,,..twtfs,,,,,Aoki
6050000,AM,HCJB Quito,0130,0235,Quechua,Pico Pichincha,,..twtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,0130,0235,Quechua,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,0235,0500,Spanish,Pico Pichincha,,sm.....,,,,,Aoki
6050000,AM,HCJB Quito,0235,0500,Spanish,Pico Pichincha,,sm.....,,,,,Aoki
6050000,AM,HCJB V.of Andes,0235,0500,Spanish,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,Xizang RTV,0300,0600,Mandarin,Lhasa,,smtwtfs,CHN,,,,EiBi
6050000,AM,PBS Xizang (CNR1),0400,0500,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,PBS Xizang,0500,0600,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,RTM Asyik FM,0500,1500,Malaysian,Kajang,,smtwtfs,,,,,Aoki
6050000,AM,R.ELWA,0530,1000,English/Vernaculars,Monrovia,,smtwtfs,,,,,Aoki
6050000,AM,ELWA Radio,0555,1000,English,LBR,,smtwtfs,WAf,,,,EiBi
6050000,AM,PBS Xizang,0600,1000,Chinese,Lhasa-Baiding 602,,sm.wtfs,,,,,Aoki
6050000,AM,Xizang RTV,0600,0900,Mandarin,Lhasa,,sm.wtfs,CHN,,,,EiBi
6050000,AM,Xizang RTV,0900,1000,Mandarin,Lhasa,,sm.wtfs,CHN,,,,EiBi
6050000,AM,HCJB V.of Andes,0923,1100,Quechua,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,0925,1100,Quechua,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,0925,1100,Quechua,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,PBS Xizang,1000,1030,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,Xizang RTV,1000,1800,Mandarin,Lhasa,,smtwtfs,CHN,,,,EiBi
6050000,AM,PBS Xizang (CNR1),1030,1100,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,1100,1400,Spanish,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,1100,1400,Spanish,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,1100,1403,Spanish,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,PBS Xizang,1100,1800,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,China Radio Intl,1200,1300,Mongolian,Huhhot 694,,smtwtfs,,,,,Aoki
6050000,AM,China Radio Intl,1200,1300,Mongolian,Hohhot,,smtwtfs,Sib,,,,EiBi
6050000,AM,CRI,1200,1300,Mongolian,Huhhot,,smtwtfs,31-33,,,,HFCC
6050000,AM,China Radio Intl,1300,1400,Russian,Huhhot 694,,smtwtfs,,,,,Aoki
6050000,AM,China Radio Intl,1300,1400,Russian,Hohhot,,smtwtfs,Sib,,,,EiBi
6050000,AM,CRI,1300,1400,Russian,Huhhot,,smtwtfs,31-33,,,,HFCC
6050000,AM,R.Kuwait,1600,2100,Arabic,KABD,,smtwtfs,"39,40SW",,,,HFCC
6050000,AM,ELWA Radio,1700,2232,English,LBR,,smtwtfs,WAf,,,,EiBi
6050000,AM,R.ELWA,1700,2230,English/Vernaculars,Monrovia,,smtwtfs,,,,,Aoki
6050000,AM,V.Turkey,1930,2026,English,Emirler,,smtwtfs,,,,,Aoki
6050000,AM,V.Turkey,1930,2030,English,Emirler,,smtwtfs,WEu,,,,EiBi
6050000,AM,V.Turkey,1930,2030,English,Emirler,,smtwtfs,"27,28W",,,,HFCC
6050000,AM,CNR,2000,1800,Chinese,Lhasa,,smtwtfs,42SW,,,,HFCC
6050000,AM,PBS Xizang,2000,2230,Chinese,Lhasa-Baiding 602,,sm.wtfs,,,,,Aoki
6050000,AM,Xizang RTV,2000,2100,Mandarin,Lhasa,,sm.wtfs,CHN,,,,EiBi
6050000,AM,HCJB Quito,2100,2130,Spanish,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,2100,2130,Spanish,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,2100,2130,Spanish,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,PBS Xizang,2100,2230,Chinese,Lhasa-Baiding 602,,..t....,,,,,Aoki
6050000,AM,Xizang RTV,2100,0300,Mandarin,Lhasa,,smtwtfs,CHN,,,,EiBi
6050000,AM,HCJB Quito,2130,2200,Chapalaa,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,2130,2200,Chapalaa,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,2130,2200,Chapala,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,HCJB Quito,2200,2330,Quechua,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,2200,2330,Quechua,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,2200,2330,Quechua,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6050000,AM,PBS Xizang (CNR1),2230,2300,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,PBS Xizang,2300,0400,Chinese,Lhasa-Baiding 602,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,2330,2400,Shuar,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB Quito,2330,2400,Tachelhit,Pico Pichincha,,smtwtfs,,,,,Aoki
6050000,AM,HCJB V.of Andes,2330,2400,Shuar,Pico Pichincha,,smtwtfs,SAm,,,,EiBi
6055000,AM,Radio OZ-Viola,1200,1400,Danish,Hilleroed,Denmark,17,,0.1,ND,VIO b25,Aoki
6055000,AM,RADIO NIKKEI 1,1500,1520,English,Chiba-Nagara,Japan,4,,50,64,RNIKKEI  JOZ5 last W.,Aoki
6055000,AM,RADIO NIKKEI 1,2215,1500,Japanese,Chiba-Nagara,Japan,.2345..,,50,64,RNIKKEI  JOZ5,Aoki
6055000,AM,RADIO NIKKEI 1,2215,1530,Japanese,Chiba-Nagara,Japan,6,,50,64,RNIKKEI  JOZ5,Aoki
6055000,AM,RADIO NIKKEI 1,2345,1000,Japanese,Chiba-Nagara,Japan,7,,50,64,RNIKKEI  JOZ5,Aoki
6055000,AM,RADIO NIKKEI 1,2345,1030,Japanese,Chiba-Nagara,Japan,1,,50,64,RNIKKEI  JOZ5,Aoki
6055000,AM,Evangelische Missions Gemeinden,1130,1200,German,Nauen,Germany,17,,125,222,EMG/MBR b25,Aoki
6055000,AM,CHINA RADIO INTERNATIONAL,1400,1457,Khmer,Nanning 954,China,1234567,,100,200,CRI b25,Aoki
6055000,AM,CHINA RADIO INTERNATIONAL,1800,1957,French,Kashi-Saibagh 2022,TKS,1234567,,500,269,CRI b25,Aoki
6055000,,China Radio Int.,1400,1500,KH,,China,,South East Asia,,,China,EiBi
6055000,,Evang.Missionsgemeinden,1030,1100,D,,Germany,SaSu,Europe,,,Germany,EiBi
6055000,,Radio Nikkei 1,0000,0750,J,,Japan,,Far East,,,Japan,EiBi
6055000,,Radio Nikkei 1,0750,1500,J,,Japan,,Far East,,,Japan,EiBi
6055000,,Radio Nikkei 1,1430,1450,E,,Japan,We,Far East,,,Japan,EiBi
6055000,,Radio Nikkei 1,1500,1530,J,,Japan,Fr,Far East,,,Japan,EiBi
6055000,,Radio Nikkei 1,2200,2300,J,,Japan,Su-Th,Far East,,,Japan,EiBi
6055000,,Radio Nikkei 1,2300,2400,J,,Japan,Su-Th,Far East,,,Japan,EiBi
6055000,AM,Nihon Short-wave Broadc. Co.,00:00,24:00,Japanese,Tokyo Nagara,Japan,1234567,,50,64,Japan,HFCC
6055000,AM,Nihon Short-wave Broadc. Co.,00:00,24:00,Japanese,Tokyo Nagara,Japan,1234567,,50,244,Japan,HFCC
6055000,AM,Media Broadcast GmbH,10:30,11:00,Multiple languages,Nauen,Germany,1234567,,125,222,Germany,HFCC
6055000,AM,China Radio International,14:00,15:00,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
6055000,AM,Korean Broadcasting System,15:00,15:30,Korean,Kimjae,Korea (Rep. of),1234567,,250,305,Korea (Rep. of),HFCC
6055000,AM,Nihon SW BC Co.,0000,2400,Japanese,Nagara,,smtwtfs,45,,,,HFCC
6055000,AM,Nihon SW BC Co.,0000,2400,Japanese,Nagara,,smtwtfs,45,,,,HFCC
6055000,AM,R.Nikkei 1,0000,0750,Japanese,Chiba Nagara,,smtwtfs,FE,,,,EiBi
6055000,AM,R.Nikkei 1,0750,1500,Japanese,Chiba Nagara,,smtwtfs,FE,,,,EiBi
6055000,AM,Evang.Missionsgemeinden,1130,1200,German,Nauen,,s.....s,Eu,,,,EiBi
6055000,AM,Evangelische Missions Gemeinden,1130,1200,German,Nauen,,s.....s,,,,,Aoki
6055000,AM,Media Broadcast,1130,1200,Multiple,Nauen,,s.....s,"27,28",,,,HFCC
6055000,AM,Radio OZ-Viola,1200,1400,Danish,Hilleroed,,s.....s,,,,,Aoki
6055000,AM,Radio OZ-Viola,1200,1400,?,DNK-h,,s.....s,Eu,,,,EiBi
6055000,AM,Radio OZ-Viola,1200,1400,Danish/English,Hilleroed,,s.....s,"17-19,27-29,37N",,,,HFCC
6055000,AM,China Radio Intl,1400,1457,Khmer,Nanning 954,,smtwtfs,,,,,Aoki
6055000,AM,China Radio Intl,1400,1500,Khmer,Nanning (Guangxi),,smtwtfs,SEA,,,,EiBi
6055000,AM,CRI,1400,1500,Khmer,Nanning,,smtwtfs,49SE,,,,HFCC
6055000,AM,R.Nikkei 1,1430,1450,English,Chiba Nagara,,...w...,FE,,,,EiBi
6055000,AM,KBS World Radio,1500,1530,Korean,Kimjae,,smtwtfs,"32E,33W",,,,HFCC
6055000,AM,R.NIKKEI 1,1500,1520,English,Chiba-Nagara,,...w�,,,,,Aoki
6055000,AM,R.Nikkei 1,1500,1530,Japanese,Chiba Nagara,,.....f.,FE,,,,EiBi
6055000,AM,China Radio Intl,1800,1957,French,Kashi-Saibagh 2022,,smtwtfs,,,,,Aoki
6055000,AM,China Radio Intl,1800,2000,French,Kashi (Kashgar),,smtwtfs,WAf,,,,EiBi
6055000,AM,CRI,1800,2000,French,Kashi,,smtwtfs,"37,46W",,,,HFCC
